year,rank,university,budget_original,budget_unit,budget_yi_yuan,source_image,source_url,extraction_method,verified,notes
2023,62,中南财经政法大学,26.78亿元,亿元,26.78,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,63,中国矿业大学（北京）,23.37亿元,亿元,23.37,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,64,北京林业大学,23.37亿元,亿元,23.37,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,65,西南财经大学,22.93亿元,亿元,22.93,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,66,上海财经大学,21.93亿元,亿元,21.93,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,67,东北林业大学,21.07亿元,亿元,21.07,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,68,中国政法大学,19.88亿元,亿元,19.88,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,69,对外经济贸易大学,19.88亿元,亿元,19.88,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,70,上海外国语大学,17.41亿元,亿元,17.41,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,71,北京外国语大学,14.30亿元,亿元,14.30,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,72,中央美术学院,12.54亿元,亿元,12.54,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,73,北京语言大学,11.64亿元,亿元,11.64,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,74,中央音乐学院,8.22亿元,亿元,8.22,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2023,75,中央戏剧学院,4.15亿元,亿元,4.15,2023.webp,https://cacsc.com.cn/2024/2023年教育部直属高校预算汇总.html?utm_source=chatgpt.com,paddleocr_strip,False,
2024,1,清华大学,385.69亿元,亿元,385.69,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,2,浙江大学,328.61亿元,亿元,328.61,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,3,上海交通大学,281.58亿元,亿元,281.58,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,4,北京大学,243.30亿元,亿元,243.30,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,5,复旦大学,182.26亿元,亿元,182.26,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,6,中山大学,178.39亿元,亿元,178.39,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,7,同济大学,161.31亿元,亿元,161.31,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,8,西安交通大学,160.98亿元,亿元,160.98,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,9,东南大学,160.70亿元,亿元,160.70,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,10,武汉大学,141.20亿元,亿元,141.20,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,11,山东大学,139.71亿元,亿元,139.71,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,12,华中科技大学,137.70亿元,亿元,137.70,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,13,南京大学,121.41亿元,亿元,121.41,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,14,华南理工大学,120.39亿元,亿元,120.39,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,15,四川大学,120.29亿元,亿元,120.29,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,16,厦门大学,117.24亿元,亿元,117.24,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,17,北京师范大学,116.06亿元,亿元,116.06,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,18,中南大学,108.39亿元,亿元,108.39,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,19,吉林大学,102.12亿元,亿元,102.12,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,20,大连理工大学,100.17亿元,亿元,100.17,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,21,中国人民大学,68.66亿元,亿元,68.66,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,22,湖南大学,97.84亿元,亿元,97.84,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,23,天津大学,92.25亿元,亿元,92.25,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,24,重庆大学,87.14亿元,亿元,87.14,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,25,中国农业大学,83.40亿元,亿元,83.40,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,26,电子科技大学,80.57亿元,亿元,80.57,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,27,武汉理工大学,77.12亿元,亿元,77.12,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,28,西安电子科技大学,76.90亿元,亿元,76.90,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,29,东北大学,74.34亿元,亿元,74.34,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,30,华东师范大学,74.20亿元,亿元,74.20,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,31,北京科技大学,72.83亿元,亿元,72.83,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,32,西南交通大学,66.52亿元,亿元,66.52,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,33,北京交通大学,66.35亿元,亿元,66.35,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,34,兰州大学,66.21亿元,亿元,66.21,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,35,南开大学,64.03亿元,亿元,64.03,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,36,中国海洋大学,61.56亿元,亿元,61.56,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,37,北京邮电大学,60.97亿元,亿元,60.97,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,38,西北农林科技大学,60.10亿元,亿元,60.10,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,39,西南大学,58.23亿元,亿元,58.23,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,40,中国石油大学（北京）,55.85亿元,亿元,55.85,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,41,中国地质大学（武汉）,55.49亿元,亿元,55.49,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,42,华北电力大学,52.47亿元,亿元,52.47,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,43,中国矿业大学,51.02亿元,亿元,51.02,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,44,中国石油大学（华东）,50.12亿元,亿元,50.12,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,45,江南大学,49.47亿元,亿元,49.47,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,46,河海大学,49.20亿元,亿元,49.20,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,47,华中农业大学,48.85亿元,亿元,48.85,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,48,合肥工业大学,48.69亿元,亿元,48.69,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,49,长安大学,48.06亿元,亿元,48.06,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,50,华东理工大学,46.91亿元,亿元,46.91,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,51,北京化工大学,39.78亿元,亿元,39.78,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,52,华中师范大学,39.73亿元,亿元,39.73,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,53,东华大学,37.35亿元,亿元,37.35,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,54,中国地质大学（北京）,36.01亿元,亿元,36.01,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,55,陕西师范大学,35.88亿元,亿元,35.88,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,56,南京农业大学,35.77亿元,亿元,35.77,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,57,北京中医药大学,34.81亿元,亿元,34.81,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,58,中国药科大学,33.48亿元,亿元,33.48,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,59,东北师范大学,66.00亿元,亿元,66.00,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,60,中国传媒大学,28.81亿元,亿元,28.81,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,61,中南财经政法大学,26.44亿元,亿元,26.44,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,62,北京林业大学,25.59亿元,亿元,25.59,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,63,上海财经大学,25.44亿元,亿元,25.44,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,64,中央财经大学,25.28亿元,亿元,25.28,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,65,中国矿业大学（北京）,25.26亿元,亿元,25.26,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,66,西南财经大学,23.15亿元,亿元,23.15,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,67,中国政法大学,20.71亿元,亿元,20.71,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,68,东北林业大学,20.45亿元,亿元,20.45,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,69,对外经济贸易大学,20.09亿元,亿元,20.09,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,70,北京外国语大学,17.18亿元,亿元,17.18,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,71,上海外国语大学,16.37亿元,亿元,16.37,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,72,中央美术学院,12.90亿元,亿元,12.90,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,73,北京语言大学,12.21亿元,亿元,12.21,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,74,中央音乐学院,10.88亿元,亿元,10.88,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2024,75,中央戏剧学院,4.23亿元,亿元,4.23,2024.png,https://zhuanlan.zhihu.com/p/693822580,paddleocr_row,False,
2025,1,清华大学,395.18亿元,亿元,395.18,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,2,浙江大学,352.31亿元,亿元,352.31,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,3,上海交通大学,294.48亿元,亿元,294.48,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,4,北京大学,259.14亿元,亿元,259.14,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,6,中山大学,216.22亿元,亿元,216.22,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,7,复旦大学,182.95亿元,亿元,182.95,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,8,同济大学,174.98亿元,亿元,174.98,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,9,西安交通大学,107.25亿元,亿元,107.25,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,11,东南大学,162.85亿元,亿元,162.85,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,12,山东大学,161.96亿元,亿元,161.96,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,13,武汉大学,145.51亿元,亿元,145.51,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,14,华中科技大学,45.36亿元,亿元,45.36,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,高排名金额偏低，疑似OCR缺位，需人工复核; 原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,16,厦门大学,128.59亿元,亿元,128.59,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,18,南京大学,127.18亿元,亿元,127.18,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,19,华南理工大学,126.50亿元,亿元,126.50,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,20,四川大学,124.98亿元,亿元,124.98,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,23,大连理工大学,106.80亿元,亿元,106.80,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,24,重庆大学,106.27亿元,亿元,106.27,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,25,天津大学,106.23亿元,亿元,106.23,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,26,吉林大学,104.32亿元,亿元,104.32,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,27,湖南大学,103.63亿元,亿元,103.63,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,28,中国农业大学,100.47亿元,亿元,100.47,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,29,电子科技大学,63.90亿元,亿元,63.90,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,30,中国人民大学,91.73亿元,亿元,91.73,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,33,西安电子科技大学,85.46亿元,亿元,85.46,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,34,西南交通大学,84.62亿元,亿元,84.62,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,35,西北农林科技大学,83.68亿元,亿元,83.68,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,36,华东师范大学,82.29亿元,亿元,82.29,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,37,武汉理工大学,81.99亿元,亿元,81.99,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,40,兰州大学,78.37亿元,亿元,78.37,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,41,北京科技大学,78.31亿元,亿元,78.31,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,42,北京交通大学,71.83亿元,亿元,71.83,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,43,中国石油大学（北京）,36.05亿元,亿元,36.05,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,44,南开大学,66.78亿元,亿元,66.78,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,46,合肥工业大学,66.13亿元,亿元,66.13,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,47,西南大学,64.20亿元,亿元,64.20,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,48,中国矿业大学,63.86亿元,亿元,63.86,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,49,中国海洋大学,38.00亿元,亿元,38.00,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,50,北京邮电大学,63.20亿元,亿元,63.20,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,51,河海大学,60.78亿元,亿元,60.78,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,52,华中农业大学,58.19亿元,亿元,58.19,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,53,华北电力大学,57.84亿元,亿元,57.84,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,rank OCR疑似为29，按行序校正为53; 原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,54,中国地质大学（武汉）,33.00亿元,亿元,33.00,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,rank OCR疑似为9，按行序校正为54; 原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,55,华东理工大学,54.93亿元,亿元,54.93,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,56,江南大学,52.99亿元,亿元,52.99,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,57,南京农业大学,52.46亿元,亿元,52.46,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,58,长安大学,48.44亿元,亿元,48.44,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,59,中国石油大学（华东）,47.71亿元,亿元,47.71,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,60,北京中医药大学,46.48亿元,亿元,46.48,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,61,华中师范大学,43.74亿元,亿元,43.74,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,62,北京化工大学,42.70亿元,亿元,42.70,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,63,北京林业大学,42.40亿元,亿元,42.40,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,64,中国地质大学（北京）,40.13亿元,亿元,40.13,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,65,中国药科大学,39.48亿元,亿元,39.48,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,66,东华大学,38.54亿元,亿元,38.54,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,67,陕西师范大学,37.21亿元,亿元,37.21,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,68,东北师范大学,33.06亿元,亿元,33.06,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,69,中国传媒大学,29.98亿元,亿元,29.98,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,70,中国矿业大学（北京）,29.82亿元,亿元,29.82,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,71,中央财经大学,28.26亿元,亿元,28.26,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,72,上海财经大学,27.00亿元,亿元,27.00,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,74,中南财经政法大学,25.24亿元,亿元,25.24,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,75,西南财经大学,23.77亿元,亿元,23.77,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,76,中国政法大学,21.32亿元,亿元,21.32,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,77,对外经济贸易大学,19.00亿元,亿元,19.00,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,78,北京外国语大学,17.44亿元,亿元,17.44,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,79,上海外国语大学,16.49亿元,亿元,16.49,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,80,北京语言大学,12.87亿元,亿元,12.87,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,81,中央美术学院,12.28亿元,亿元,12.28,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2025,82,中央音乐学院,9.29亿元,亿元,9.29,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,1,清华大学,403.93亿元,亿元,403.93,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,2,浙江大学,382.46亿元,亿元,382.46,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,3,上海交通大学,304.11亿元,亿元,304.11,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,4,北京大学,280.49亿元,亿元,280.49,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,6,中山大学,213.85亿元,亿元,213.85,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,7,复旦大学,62.66亿元,亿元,62.66,2026.png,,paddleocr_row,False,高排名金额偏低，疑似OCR缺位，需人工复核; 原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,8,西安交通大学,185.56亿元,亿元,185.56,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,9,同济大学,171.63亿元,亿元,171.63,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,12,东南大学,167.91亿元,亿元,167.91,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,13,山东大学,165.76亿元,亿元,165.76,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
2026,15,华中科技大学,157.82亿元,亿元,157.82,2026.png,,paddleocr_row,False,原图含教育部、工信部、中科院; 已按名称排除工信部/中科院高校
