year,rank,university,annual_budget_yi_yuan,current_year_income_yi_yuan,income_total_yi_yuan,annual_income_total_yi_yuan,annual_expenditure_total_yi_yuan,prior_year_budget_yi_yuan,change_yi_yuan,change_ratio,fiscal_appropriation_income_yi_yuan,fiscal_appropriation_ratio,department,province,source_image,source_url,extraction_method,verified,notes
2025,35,西北农林科技大学,83.68,68.74,,,,60.10,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,36,华东师范大学,82.29,63.49,,,,74.20,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,37,武汉理工大学,81.99,59.79,,,,77.12,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,40,兰州大学,78.37,52.27,,,,66.21,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,41,北京科技大学,78.31,46.69,,,,72.83,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,42,北京交通大学,71.83,45.43,,,,66.35,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,43,中国石油大学（北京）,36.05,55.85,,,,,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,44,南开大学,66.78,53.21,,,,20.00,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,46,合肥工业大学,66.13,37.74,,,,48.69,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,47,西南大学,64.20,48.20,,,,58.23,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,48,中国矿业大学,63.86,36.07,,,,51.02,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,49,中国海洋大学,38.00,,,,,,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,50,北京邮电大学,63.20,42.48,,,,,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,51,河海大学,60.78,35.70,,,,49.20,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,52,华中农业大学,58.19,38.79,,,,48.85,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,53,华北电力大学,57.84,37.16,,,,52.47,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,rank OCR疑似为29，按行序校正为53
2025,54,中国地质大学（武汉）,33.00,55.49,,,,,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,rank OCR疑似为9，按行序校正为54
2025,55,华东理工大学,54.93,35.64,,,,4.91,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,56,江南大学,52.99,32.71,,,,49.47,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,57,南京农业大学,52.46,36.84,,,,35.70,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,58,长安大学,48.44,38.83,,,,48.06,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,59,中国石油大学（华东）,47.71,31.18,,,,50.12,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,60,北京中医药大学,46.48,35.66,,,,34.81,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,61,华中师范大学,43.74,32.74,,,,39.73,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,62,北京化工大学,42.70,24.97,,,,82.62,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,63,北京林业大学,42.40,24.86,,,,25.59,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,64,中国地质大学（北京）,40.13,23.31,,,,36.01,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,65,中国药科大学,39.48,21.92,,,,33.48,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,66,东华大学,38.54,26.09,,,,,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,67,陕西师范大学,37.21,34.49,,,,35.88,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,68,东北师范大学,33.06,27.20,,,,66.02,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,69,中国传媒大学,29.98,22.47,,,,28.81,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,70,中国矿业大学（北京）,29.82,,,,,,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,71,中央财经大学,28.26,,,,,,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,72,上海财经大学,27.00,23.02,,,,25.44,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,74,中南财经政法大学,25.24,21.50,,,,26.44,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,75,西南财经大学,23.77,21.66,,,,23.15,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,76,中国政法大学,21.32,17.94,,,,20.71,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,77,对外经济贸易大学,19.00,20.00,,,,,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,78,北京外国语大学,17.44,,,,,,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,79,上海外国语大学,16.49,14.99,,,,16.37,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,80,北京语言大学,12.87,12.21,,,,,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,81,中央美术学院,12.28,12.90,,,,,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2025,82,中央音乐学院,9.29,8.46,,,,920.00,,,,,,,2025.webp,https://news.qq.com/rain/a/20250418A08R7100,paddleocr_row,False,
2026,1,清华大学,403.93,297.59,,,,395.18,,,,,,,2026.png,,paddleocr_row,False,
2026,2,浙江大学,382.46,225.61,,,,352.31,,,,,,,2026.png,,paddleocr_row,False,
2026,3,上海交通大学,304.11,216.85,,,,294.48,,,,,,,2026.png,,paddleocr_row,False,
2026,4,北京大学,280.49,184.99,,,,259.14,,,,,,,2026.png,,paddleocr_row,False,
2026,6,中山大学,213.85,155.01,,,,216.22,,,,,,,2026.png,,paddleocr_row,False,
2026,7,复旦大学,62.66,144.79,,,,182.95,,,,,,,2026.png,,paddleocr_row,False,
2026,8,西安交通大学,185.56,11.32,,,,,,,,,,,2026.png,,paddleocr_row,False,
2026,9,同济大学,171.63,132.71,,,,174.98,,,,,,,2026.png,,paddleocr_row,False,
2026,12,东南大学,167.91,116.71,,,,,,,,,,,2026.png,,paddleocr_row,False,
2026,13,山东大学,165.76,118.76,,,,161.96,,,,,,,2026.png,,paddleocr_row,False,
2026,15,华中科技大学,157.82,105.35,,,,,,,,,,,2026.png,,paddleocr_row,False,
2026,16,北京科技大学,149.04,85.55,,,,,,,,,,,2026.png,,paddleocr_row,False,
2026,17,南京大学,146.67,91.34,,,,127.18,,,,,,,2026.png,,paddleocr_row,False,
2026,18,武汉大学,1.00,93.22,,,,,,,,,,,2026.png,,paddleocr_row,False,
2026,19,厦门大学,96.79,,,,,,,,,,,,2026.png,,paddleocr_row,False,
2026,20,北京交通大学,96.21,,,,,,,,,,,,2026.png,,paddleocr_row,False,
2026,23,华南理工大学,129.52,72.66,,,,126.50,,,,,,,2026.png,,paddleocr_row,False,
2026,24,四川大学,129.25,92.53,,,,124.98,,,,,,,2026.png,,paddleocr_row,False,
2026,25,中南大学,121.38,,,,,,,,,,,,2026.png,,paddleocr_row,False,
2026,26,重庆大学,117.71,106.27,,,,,,,,,,,2026.png,,paddleocr_row,False,
2026,27,天津大学,114.59,76.03,,,,106.23,,,,,,,2026.png,,paddleocr_row,False,
2026,28,吉林大学,113.21,14.00,,,,,,,,,,,2026.png,,paddleocr_row,False,rank OCR疑似为14，按行序校正为28
2026,29,大连理工大学,112.77,,,,,,,,,,,,2026.png,,paddleocr_row,False,
2026,30,湖南大学,108.05,69.38,,,,103.63,,,,,,,2026.png,,paddleocr_row,False,
2026,31,中国农业大学,102.19,68.35,,,,100.47,,,,,,,2026.png,,paddleocr_row,False,
2026,32,电子科技大学,97.53,64.68,,,,95.73,,,,,,,2026.png,,paddleocr_row,False,
2026,36,西安电子科技大学,94.91,,,,,,,,,,,,2026.png,,paddleocr_row,False,
2026,37,西南交通大学,94.36,64.69,,,,84.62,,,,,,,2026.png,,paddleocr_row,False,
2026,38,中国人民大学,93.79,65.88,,,,91.73,,,,,,,2026.png,,paddleocr_row,False,rank OCR疑似为89，按行序校正为38
2026,39,西北农林科技大学,66.26,83.68,,,,,,,,,,,2026.png,,paddleocr_row,False,
2026,41,华东师范大学,87.42,66.63,,,,,,,,,,,2026.png,,paddleocr_row,False,
2026,42,武汉理工大学,84.29,60.55,,,,81.99,,,,,,,2026.png,,paddleocr_row,False,
2026,43,兰州大学,81.45,59.55,,,,78.37,,,,,,,2026.png,,paddleocr_row,False,
2026,44,北京林业大学,78.20,42.14,,,,,,,,,,,2026.png,,paddleocr_row,False,
2026,45,南开大学,74.28,8.69,,,,66.78,,,,,,,2026.png,,paddleocr_row,False,
2026,46,合肥工业大学,73.63,42.05,,,,66.13,,,,,,,2026.png,,paddleocr_row,False,
2026,48,中国矿业大学,66.95,386.00,,,,63.86,,,,,,,2026.png,,paddleocr_row,False,
2026,49,北京邮电大学,64.91,45.82,,,,63.20,,,,,,,2026.png,,paddleocr_row,False,
2026,50,中国石油大学（北京）,64.73,40.47,,,,68.22,,,,,,,2026.png,,paddleocr_row,False,
2026,51,河海大学,63.50,37.64,,,,6.78,,,,,,,2026.png,,paddleocr_row,False,
2026,52,中国海洋大学,62.98,39.45,,,,63.63,,,,,,,2026.png,,paddleocr_row,False,
2026,53,西南大学,62.52,49.48,,,,6.20,,,,,,,2026.png,,paddleocr_row,False,
2026,54,华北电力大学,62.24,57.84,,,,,,,,,,,2026.png,,paddleocr_row,False,
2026,55,南京农业大学,62.19,52.46,,,,,,,,,,,2026.png,,paddleocr_row,False,
2026,56,江南大学,61.73,38.58,,,,,,,,,,,2026.png,,paddleocr_row,False,
2026,57,华东理工大学,60.71,40.47,,,,,,,,,,,2026.png,,paddleocr_row,False,
2026,58,华中农业大学,60.47,13.02,,,,58.19,,,,,,,2026.png,,paddleocr_row,False,
2026,60,中国地质大学（武汉）,58.54,40.20,,,,55.06,,,,,,,2026.png,,paddleocr_row,False,
2026,61,长安大学,54.46,43.07,,,,48.44,,,,,,,2026.png,,paddleocr_row,False,
2026,62,华中师范大学,52.67,36.87,,,,43.74,,,,,,,2026.png,,paddleocr_row,False,
2026,64,北京化工大学,45.66,27.67,,,,42.77,,,,,,,2026.png,,paddleocr_row,False,
2026,65,中国药科大学,44.95,24.83,,,,39.48,,,,,,,2026.png,,paddleocr_row,False,
2026,66,北京中医药大学,41.26,32.30,,,,46.48,,,,,,,2026.png,,paddleocr_row,False,
2026,67,东华大学,40.87,28.60,,,,,,,,,,,2026.png,,paddleocr_row,False,
2026,68,陕西师范大学,40.77,34.07,,,,,,,,,,,2026.png,,paddleocr_row,False,
2026,69,东北师范大学,34.81,28.86,,,,33.06,,,,,,,2026.png,,paddleocr_row,False,
2026,70,中国矿业大学（北京）,34.61,18.06,,,,,,,,,,,2026.png,,paddleocr_row,False,
2026,71,中央财经大学,31.16,24.55,,,,,,,,,,,2026.png,,paddleocr_row,False,
2026,72,中国传媒大学,29.22,23.16,,,,,,,,,,,2026.png,,paddleocr_row,False,
2026,73,东北林业大学,28.14,24.17,,,,,,,,,,,2026.png,,paddleocr_row,False,
2026,74,上海财经大学,26.47,23.60,,,,27.00,,,,,,,2026.png,,paddleocr_row,False,
2026,75,中南财经政法大学,24.34,21.76,,,,25.24,,,,,,,2026.png,,paddleocr_row,False,
2026,76,西南财经大学,24.10,22.63,,,,23.70,,,,,,,2026.png,,paddleocr_row,False,
2026,77,北京外国语大学,21.13,203.00,,,,74.00,,,,,,,2026.png,,paddleocr_row,False,
2026,78,中国政法大学,16.61,,,,,,,,,,,,2026.png,,paddleocr_row,False,
2026,79,对外经济贸易大学,18.20,4.50,,,,19.00,,,,,,,2026.png,,paddleocr_row,False,
2026,80,上海外国语大学,17.80,16.20,,,,1.00,,,,,,,2026.png,,paddleocr_row,False,rank OCR疑似为1，按行序校正为80
2026,81,北京语言大学,16.78,15.51,,,,,,,,,,,2026.png,,paddleocr_row,False,
2026,82,中央美术学院,11.70,9.14,,,,12.28,,,,,,,2026.png,,paddleocr_row,False,rank OCR疑似为2，按行序校正为82
2026,83,中央音乐学院,8.73,7.94,,,,9.29,,,,,,,2026.png,,paddleocr_row,False,rank OCR疑似为28，按行序校正为83
